"uid","scenario_id","t","routed_agent","route_reason","route_forced","route_invalid","routing_hit","is_decision_maker","valid_actions","executed_action","fact_id","invalid_reason","agent_response","agent_raw","insight","revealed_after"
"22","community_banquet_venue_decision","0","A4","","0","0","1","0","free|reveal","reveal","PF3","","Public notices state that the Heritage Public Library recently reinforced its no-outside-food policy after an incident, and now only sealed, pre-packaged snacks are allowed in the meeting hall, with no catering permitted.","{""action"": ""reveal"", ""fact_id"": ""PF3"", ""content"": ""Public notices state that the Heritage Public Library recently reinforced its no-outside-food policy after an incident, and now only sealed, pre-packaged snacks are allowed in the meeting hall, with no catering permitted.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [S1, S2, S3], justification_fact_ids: [S1, S2, S3]. STILL OPEN: answer. What is the best venue that meets all criteria? NEXT: Confirm availability and catering options for each venue.","PF3"
"22","community_banquet_venue_decision","1","A2","","0","0","1","0","free|reveal","reveal","PF1","","The only access road to Lakeview Resort is closed due to flooding after this week’s storm and is expected to remain impassable through the weekend.","{""action"": ""reveal"", ""fact_id"": ""PF1"", ""content"": ""The only access road to Lakeview Resort is closed due to flooding after this week’s storm and is expected to remain impassable through the weekend.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [S1, S2, S3], justification_fact_ids: [S1, S2, S3]. STILL OPEN: answer. What is the best venue that meets all criteria? NEXT: Confirm availability and catering options for each venue.","PF1|PF3"
"22","community_banquet_venue_decision","2","A3","","0","0","1","0","free|reveal","reveal","PF2","","Grand Oak Hotel’s event calendar shows 'unavailable' online, but the events manager reports a scheduling software failure that blocks new bookings from appearing; last-minute bookings can be accepted by phone this week.","{""action"": ""reveal"", ""fact_id"": ""PF2"", ""content"": ""Grand Oak Hotel’s event calendar shows 'unavailable' online, but the events manager reports a scheduling software failure that blocks new bookings from appearing; last-minute bookings can be accepted by phone this week.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [S1, S2, S3], justification_fact_ids: [S1, S2, S3]. STILL OPEN: answer. What is the best venue that meets all criteria? NEXT: Confirm availability and catering options for each venue.","PF1|PF2|PF3"
"22","community_banquet_venue_decision","3","A5","","0","0","1","0","free|reveal","reveal","PF4","","Local authorities have warned that lakeside events could attract mosquitoes in this season, but the health department’s primary concern for this weekend is road safety.","{""action"": ""reveal"", ""fact_id"": ""PF4"", ""content"": ""Local authorities have warned that lakeside events could attract mosquitoes in this season, but the health department’s primary concern for this weekend is road safety.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [S1, S2, S3], justification_fact_ids: [S1, S2, S3]. STILL OPEN: answer. What is the best venue that meets all criteria? NEXT: Confirm availability and catering options for each venue.","PF1|PF2|PF3|PF4"
"22","community_banquet_venue_decision","4","A1","record complete -> last call","1","0","0","1","free|settle","settle","","","{""decisions"": {""answer"": ""Grand Oak Hotel""}, ""credited_facts"": [""S2"", ""PF2""], ""justification_fact_ids"": [""S2"", ""PF2""]}","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""Grand Oak Hotel""}, ""credited_facts"": [""S2"", ""PF2""], ""justification_fact_ids"": [""S2"", ""PF2""]}}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [S1, S2, S3], justification_fact_ids: [S1, S2, S3]. STILL OPEN: answer. What is the best venue that meets all criteria? NEXT: Confirm availability and catering options for each venue.","PF1|PF2|PF3|PF4"
"23","Critical Data Backup Site Selection","0","A2","","0","0","1","0","free|reveal","reveal","PF1","","Emergency backup power at the Mountain Server Farm was rerouted this morning to support a nearby hospital and is currently unavailable for the servers.","{""action"": ""reveal"", ""fact_id"": ""PF1"", ""content"": ""Emergency backup power at the Mountain Server Farm was rerouted this morning to support a nearby hospital and is currently unavailable for the servers.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [PF1], justification_fact_ids: [PF1]. STILL OPEN: answer, justification_fact_ids. NEXT: Determine which facility is both reachable and secure under current conditions. Is the Valley Research Annex's air-gapped systems operational? Is City HQ's infrastructure still secure?","PF1"
"23","Critical Data Backup Site Selection","1","A3","","0","0","1","0","free|reveal","reveal","PF2","","The Mountain Server Farm's isolated network has been down for the last 12 hours, and the local team is unable to restore connectivity.","{""action"": ""reveal"", ""fact_id"": ""PF2"", ""content"": ""The Mountain Server Farm's isolated network has been down for the last 12 hours, and the local team is unable to restore connectivity.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [PF1], justification_fact_ids: [PF1]. STILL OPEN: answer, justification_fact_ids. NEXT: Determine if Valley Research Annex's air-gapped systems are operational. Is City HQ's infrastructure still secure? Is the Valley Research Annex reachable under current conditions?","PF1|PF2"
"23","Critical Data Backup Site Selection","2","A4","","0","0","1","0","free|reveal","reveal","PF3","","The Valley Research Annex was bypassed by the attackers, and a security technician discovered the main network routing switch was replaced with one loaded with hidden malware.","{""action"": ""reveal"", ""fact_id"": ""PF3"", ""content"": ""The Valley Research Annex was bypassed by the attackers, and a security technician discovered the main network routing switch was replaced with one loaded with hidden malware.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [PF1], justification_fact_ids: [PF1]. STILL OPEN: answer, justification_fact_ids. NEXT: Determine if Valley Research Annex's air-gapped systems are operational. Is City HQ's infrastructure still secure? Is the Valley Research Annex reachable under current conditions?","PF1|PF2|PF3"
"23","Critical Data Backup Site Selection","3","A5","","0","0","1","0","free|reveal","reveal","PF4","","The City HQ Facility's recent renovation included installation of a separate, newly-laid internet line with verified security audits, and there is confirmation that the building is physically undisturbed.","{""action"": ""reveal"", ""fact_id"": ""PF4"", ""content"": ""The City HQ Facility's recent renovation included installation of a separate, newly-laid internet line with verified security audits, and there is confirmation that the building is physically undisturbed.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [PF1], justification_fact_ids: [PF1]. STILL OPEN: answer, justification_fact_ids. NEXT: Determine if Valley Research Annex's air-gapped systems are operational. Is City HQ's infrastructure still secure? Is the Valley Research Annex reachable under current conditions?","PF1|PF2|PF3|PF4"
"23","Critical Data Backup Site Selection","4","A1","record complete -> last call","1","0","0","1","free|settle","INVALID","","unknown action None","","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""City HQ Facility"", ""credited_facts"": [""PF4""], ""justification_fact_ids"": [""PF4""]}}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [PF1, PF2, PF3, PF4], justification_fact_ids: [PF4]. STILL OPEN: answer. Is Valley Research Annex's air-gapped systems operational? Is City HQ's infrastructure still secure? Is the Valley Research Annex reachable under current conditions? NEXT: Determine if Valley Research Annex's air-gapped systems are operational. Is City HQ's infrastructure still secure? Is the Valley Research Annex reachable under current conditions?","PF1|PF2|PF3|PF4"
"23","Critical Data Backup Site Selection","5","A1","record complete -> last call","1","0","0","1","free|settle","settle","","","{""decisions"": {""answer"": ""Valley Research Annex""}, ""credited_facts"": [""PF3"", ""S2""], ""justification_fact_ids"": [""PF3""]}","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""Valley Research Annex""}, ""credited_facts"": [""PF3"", ""S2""], ""justification_fact_ids"": [""PF3""]}}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [PF1, PF2, PF3, PF4], justification_fact_ids: [PF4]. STILL OPEN: answer. Is Valley Research Annex's air-gapped systems operational? Is City HQ's infrastructure still secure? Is the Valley Research Annex reachable under current conditions? NEXT: Determine if Valley Research Annex's air-gapped systems are operational. Is City HQ's infrastructure still secure? Is the Valley Research Annex reachable under current conditions?","PF1|PF2|PF3|PF4"
"24","select_emergency_shelter","0","A2","","0","0","1","0","free|reveal","reveal","PF1","","Community hotline reported that Station Alpha's ventilation system was unintentionally exposed to outdoor air after yesterday's accident. Test results show elevated toxin levels inside.","{""action"": ""reveal"", ""fact_id"": ""PF1"", ""content"": ""Community hotline reported that Station Alpha's ventilation system was unintentionally exposed to outdoor air after yesterday's accident. Test results show elevated toxin levels inside.""}","SETTLED VALUES: answer: UNKNOWN; credited_facts: [PF1]; justification_fact_ids: [PF1]. STILL OPEN: answer: What shelter is safest for evacuees?; credited_facts: What facts support this choice?; justification_fact_ids: What evidence supports this choice? NEXT: Confirm shelter conditions and availability.","PF1"
"24","select_emergency_shelter","1","A3","","0","0","1","0","free|reveal","reveal","PF2","","Field agent at Bravo reports air sensors detected low but abnormal readings, suggesting possible chemical contamination near Station Bravo.","{""action"": ""reveal"", ""fact_id"": ""PF2"", ""content"": ""Field agent at Bravo reports air sensors detected low but abnormal readings, suggesting possible chemical contamination near Station Bravo.""}","SETTLED VALUES: answer: UNKNOWN; credited_facts: [PF1]; justification_fact_ids: [PF1]. STILL OPEN: answer: What shelter is safest for evacuees?; credited_facts: What facts support this choice?; justification_fact_ids: What evidence supports this choice? NEXT: Confirm shelter conditions and availability.","PF1|PF2"
"24","select_emergency_shelter","2","A4","","0","0","1","0","free|reveal","reveal","PF3","","Repair teams confirm that solar panels at Station Charlie are offline due to windstorm damage. The backup batteries are depleted and the station has no power.","{""action"": ""reveal"", ""fact_id"": ""PF3"", ""content"": ""Repair teams confirm that solar panels at Station Charlie are offline due to windstorm damage. The backup batteries are depleted and the station has no power.""}","SETTLED VALUES: answer: UNKNOWN; credited_facts: [PF1]; justification_fact_ids: [PF1]. STILL OPEN: answer: What shelter is safest for evacuees?; credited_facts: What facts support this choice?; justification_fact_ids: What evidence supports this choice? NEXT: Confirm shelter conditions and availability.","PF1|PF2|PF3"
"24","select_emergency_shelter","3","A5","","0","0","1","0","free|reveal","reveal","PF4","","Maintenance crew at Station Delta inspected all major systems this morning and confirmed water is safe, backup lights work, and no signs of contamination were found.","{""action"": ""reveal"", ""fact_id"": ""PF4"", ""content"": ""Maintenance crew at Station Delta inspected all major systems this morning and confirmed water is safe, backup lights work, and no signs of contamination were found.""}","SETTLED VALUES: answer: UNKNOWN; credited_facts: [PF1]; justification_fact_ids: [PF1]. STILL OPEN: answer: What shelter is safest for evacuees?; credited_facts: What facts support this choice?; justification_fact_ids: What evidence supports this choice? NEXT: Confirm shelter conditions and availability.","PF1|PF2|PF3|PF4"
"24","select_emergency_shelter","4","A1","record complete -> last call","1","0","0","1","free|settle","settle","","","{""decisions"": {""answer"": ""Station Delta"", ""credited_facts"": [""S4"", ""PF4""], ""justification_fact_ids"": [""S4"", ""PF4""]}}","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""Station Delta"", ""credited_facts"": [""S4"", ""PF4""], ""justification_fact_ids"": [""S4"", ""PF4""]}}}}","SETTLED VALUES: answer: UNKNOWN; credited_facts: [PF1]; justification_fact_ids: [PF1]. STILL OPEN: answer: What shelter is safest for evacuees?; credited_facts: What facts support this choice?; justification_fact_ids: What evidence supports this choice? NEXT: Confirm shelter conditions and availability.","PF1|PF2|PF3|PF4"
